project_name,bug_type,file,procedure,line,warning,source,snippet,buggy
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-server/src/main/java/org/apache/dolphinscheduler/server/master/runner/task/BaseTaskProcessor.java,"org.apache.dolphinscheduler.server.master.runner.task.BaseTaskProcessor.setSqoopTaskRelation(org.apache.dolphinscheduler.spi.task.request.SqoopTaskExecutionContext,org.apache.dolphinscheduler.dao.entity.TaskInstance):void",355,object `targetMysqlParameter` last assigned on line 352 could be null and is dereferenced at line 355.,https://github.com/apache/dolphinscheduler/blob/2.0.9-release/dolphinscheduler-server/src/main/java/org/apache/dolphinscheduler/server/master/runner/task/BaseTaskProcessor.java,"private void setSqoopTaskRelation(SqoopTaskExecutionContext sqoopTaskExecutionContext, TaskInstance taskInstance) {
        SqoopParameters sqoopParameters = JSONUtils.parseObject(taskInstance.getTaskParams(), SqoopParameters.class);

        // sqoop job type is template set task relation
        if (sqoopParameters.getJobType().equals(SqoopJobType.TEMPLATE.getDescp())) {
            SourceMysqlParameter sourceMysqlParameter = JSONUtils.parseObject(sqoopParameters.getSourceParams(), SourceMysqlParameter.class);
            TargetMysqlParameter targetMysqlParameter = JSONUtils.parseObject(sqoopParameters.getTargetParams(), TargetMysqlParameter.class);

            DataSource dataSource = processService.findDataSourceById(sourceMysqlParameter.getSrcDatasource());
            DataSource dataTarget = processService.findDataSourceById(targetMysqlParameter.getTargetDatasource());

            if (dataSource != null) {
                sqoopTaskExecutionContext.setDataSourceId(dataSource.getId());
                sqoopTaskExecutionContext.setSourcetype(dataSource.getType().getCode());
                sqoopTaskExecutionContext.setSourceConnectionParams(dataSource.getConnectionParams());
            }

            if (dataTarget != null) {
                sqoopTaskExecutionContext.setDataTargetId(dataTarget.getId());
                sqoopTaskExecutionContext.setTargetType(dataTarget.getType().getCode());
                sqoopTaskExecutionContext.setTargetConnectionParams(dataTarget.getConnectionParams());
            }
        }
    }",1
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-server/src/main/java/org/apache/dolphinscheduler/server/master/runner/task/BaseTaskProcessor.java,"org.apache.dolphinscheduler.server.master.runner.task.BaseTaskProcessor.setSQLTaskRelation(org.apache.dolphinscheduler.spi.task.request.SQLTaskExecutionContext,org.apache.dolphinscheduler.dao.entity.TaskInstance):void",379,object `sqlParameters` last assigned on line 378 could be null and is dereferenced at line 379.,https://github.com/apache/dolphinscheduler/blob/2.0.9-release/dolphinscheduler-server/src/main/java/org/apache/dolphinscheduler/server/master/runner/task/BaseTaskProcessor.java,"private void setSQLTaskRelation(SQLTaskExecutionContext sqlTaskExecutionContext, TaskInstance taskInstance) {
        SqlParameters sqlParameters = JSONUtils.parseObject(taskInstance.getTaskParams(), SqlParameters.class);
        int datasourceId = sqlParameters.getDatasource();
        DataSource datasource = processService.findDataSourceById(datasourceId);
        sqlTaskExecutionContext.setConnectionParams(datasource.getConnectionParams());

        sqlTaskExecutionContext.setDefaultFS(HadoopUtils.getInstance().getDefaultFS());

        // whether udf type
        boolean udfTypeFlag = Enums.getIfPresent(UdfType.class, Strings.nullToEmpty(sqlParameters.getType())).isPresent()
                && !StringUtils.isEmpty(sqlParameters.getUdfs());

        if (udfTypeFlag) {
            String[] udfFunIds = sqlParameters.getUdfs().split("","");
            int[] udfFunIdsArray = new int[udfFunIds.length];
            for (int i = 0; i < udfFunIds.length; i++) {
                udfFunIdsArray[i] = Integer.parseInt(udfFunIds[i]);
            }

            List<UdfFunc> udfFuncList = processService.queryUdfFunListByIds(udfFunIdsArray);
            UdfFuncRequest udfFuncRequest;
            Map<UdfFuncRequest, String> udfFuncRequestMap = new HashMap<>();
            for (UdfFunc udfFunc : udfFuncList) {
                udfFuncRequest = JSONUtils.parseObject(JSONUtils.toJsonString(udfFunc), UdfFuncRequest.class);
                String tenantCode = processService.queryTenantCodeByResName(udfFunc.getResourceName(), ResourceType.UDF);
                udfFuncRequestMap.put(udfFuncRequest, tenantCode);
            }
            sqlTaskExecutionContext.setUdfFuncTenantCodeMap(udfFuncRequestMap);
        }
    }",1
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-common/src/main/java/org/apache/dolphinscheduler/common/utils/HadoopUtils.java,org.apache.dolphinscheduler.common.utils.HadoopUtils.getApplicationStatus(java.lang.String):org.apache.dolphinscheduler.common.enums.ExecutionStatus,446,object `jsonObject` last assigned on line 445 could be null and is dereferenced at line 446.,"417: public ExecutionStatus getApplicationStatus(String applicationId) throws Exception {
 418: if (StringUtils.isEmpty(applicationId)) {
 419: return null;
 420: }
 421: 
 422: String result = Constants.FAILED;
 423: String applicationUrl = getApplicationUrl(applicationId);
 424: if (logger.isDebugEnabled()) {
 425: logger.debug(""generate yarn application url, applicationUrl={}"", applicationUrl);
 426: }
 427: 
 428: String responseContent = PropertyUtils.getBoolean(Constants.HADOOP_SECURITY_AUTHENTICATION_STARTUP_STATE, false) ? KerberosHttpClient.get(applicationUrl) : HttpUtils.get(applicationUrl);
 429: if (responseContent != null) {
 430: ObjectNode jsonObject = JSONUtils.parseObject(responseContent);
 431: if (!jsonObject.has(""app"")) {
 432: return ExecutionStatus.FAILURE;
 433: }
 434: result = jsonObject.path(""app"").path(""finalStatus"").asText();
 435: 
 436: } else {
 437: //may be in job history
 438: String jobHistoryUrl = getJobHistoryUrl(applicationId);
 439: if (logger.isDebugEnabled()) {
 440: logger.debug(""generate yarn job history application url, jobHistoryUrl={}"", jobHistoryUrl);
 441: }
 442: responseContent = PropertyUtils.getBoolean(Constants.HADOOP_SECURITY_AUTHENTICATION_STARTUP_STATE, false) ? KerberosHttpClient.get(jobHistoryUrl) : HttpUtils.get(jobHistoryUrl);
 443: 
 444: if (null != responseContent) {
 445: ObjectNode jsonObject = JSONUtils.parseObject(responseContent);
 446: if (!jsonObject.has(""job"")) {
 447: return ExecutionStatus.FAILURE;
 448: }
 449: result = jsonObject.path(""job"").path(""state"").asText();
 450: } else {
 451: return ExecutionStatus.FAILURE;
 452: }
 453: }
 454: 
 455: switch (result) {","public ExecutionStatus getApplicationStatus(String applicationId) throws Exception {
        if (StringUtils.isEmpty(applicationId)) {
            return null;
        }

        String result = Constants.FAILED;
        String applicationUrl = getApplicationUrl(applicationId);
        if (logger.isDebugEnabled()) {
            logger.debug(""generate yarn application url, applicationUrl={}"", applicationUrl);
        }

        String responseContent = PropertyUtils.getBoolean(Constants.HADOOP_SECURITY_AUTHENTICATION_STARTUP_STATE, false) ? KerberosHttpClient.get(applicationUrl) : HttpUtils.get(applicationUrl);
        if (responseContent != null) {
            ObjectNode jsonObject = JSONUtils.parseObject(responseContent);
            if (!jsonObject.has(""app"")) {
                return ExecutionStatus.FAILURE;
            }
            result = jsonObject.path(""app"").path(""finalStatus"").asText();

        } else {
            //may be in job history
            String jobHistoryUrl = getJobHistoryUrl(applicationId);
            if (logger.isDebugEnabled()) {
                logger.debug(""generate yarn job history application url, jobHistoryUrl={}"", jobHistoryUrl);
            }
            responseContent = PropertyUtils.getBoolean(Constants.HADOOP_SECURITY_AUTHENTICATION_STARTUP_STATE, false) ? KerberosHttpClient.get(jobHistoryUrl) : HttpUtils.get(jobHistoryUrl);

            if (null != responseContent) {
                ObjectNode jsonObject = JSONUtils.parseObject(responseContent);
                if (!jsonObject.has(""job"")) {
                    return ExecutionStatus.FAILURE;
                }
                result = jsonObject.path(""job"").path(""state"").asText();
            } else {
                return ExecutionStatus.FAILURE;
            }
        }

        switch (result) {
            case Constants.ACCEPTED:
                return ExecutionStatus.SUBMITTED_SUCCESS;
            case Constants.SUCCEEDED:
            case Constants.ENDED:
                return ExecutionStatus.SUCCESS;
            case Constants.NEW:
            case Constants.NEW_SAVING:
            case Constants.SUBMITTED:
            case Constants.FAILED:
                return ExecutionStatus.FAILURE;
            case Constants.KILLED:
                return ExecutionStatus.KILL;

            case Constants.RUNNING:
            default:
                return ExecutionStatus.RUNNING_EXECUTION;
        }
    }
",0
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-dao/src/main/java/org/apache/dolphinscheduler/dao/upgrade/UpgradeDao.java,"org.apache.dolphinscheduler.dao.upgrade.UpgradeDao.splitProcessDefinitionJson(java.util.List,java.util.HashMap,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList,java.util.HashMap):void",460,object `jsonObject` last assigned on line 457 could be null and is dereferenced at line 460.,https://github.com/apache/dolphinscheduler/blob/2.0.9-release/dolphinscheduler-dao/src/main/java/org/apache/dolphinscheduler/dao/upgrade/UpgradeDao.java,"private void splitProcessDefinitionJson(List<ProcessDefinition> processDefinitions,
                                            Map<Integer, String> processDefinitionJsonMap,
                                            List<ProcessDefinitionLog> processDefinitionLogs,
                                            List<ProcessTaskRelationLog> processTaskRelationLogs,
                                            List<TaskDefinitionLog> taskDefinitionLogs,
                                            Map<Integer, Map<Long, Map<String, Long>>> processTaskMap) throws Exception {
        Map<Integer, ProcessDefinition> processDefinitionMap = processDefinitions.stream()
                                                                                 .collect(Collectors.toMap(ProcessDefinition::getId, processDefinition -> processDefinition));
        Date now = new Date();
        for (Map.Entry<Integer, String> entry : processDefinitionJsonMap.entrySet()) {
            if (entry.getValue() == null) {
                throw new Exception(""processDefinitionJson is null"");
            }
            ObjectNode jsonObject = JSONUtils.parseObject(entry.getValue());
            ProcessDefinition processDefinition = processDefinitionMap.get(entry.getKey());
            if (processDefinition != null) {
                processDefinition.setTenantId(jsonObject.get(""tenantId"") == null ? -1 : jsonObject.get(""tenantId"").asInt());
                processDefinition.setTimeout(jsonObject.get(""timeout"").asInt());
                processDefinition.setGlobalParams(jsonObject.get(""globalParams"").toString());
            } else {
                throw new Exception(""It can't find processDefinition, please check !"");
            }
            Map<String, Long> taskIdCodeMap = new HashMap<>();
            Map<String, List<String>> taskNamePreMap = new HashMap<>();
            Map<String, Long> taskNameCodeMap = new HashMap<>();
            Map<Long, Map<String, Long>> processCodeTaskNameCodeMap = new HashMap<>();
            List<TaskDefinitionLog> taskDefinitionLogList = new ArrayList<>();
            ArrayNode tasks = JSONUtils.parseArray(jsonObject.get(""tasks"").toString());
            for (int i = 0; i < tasks.size(); i++) {
                ObjectNode task = (ObjectNode) tasks.path(i);
                ObjectNode param = (ObjectNode) task.get(""params"");
                TaskDefinitionLog taskDefinitionLog = new TaskDefinitionLog();
                String taskType = task.get(""type"").asText();
                if (param != null) {
                    JsonNode resourceJsonNode = param.get(""resourceList"");
                    if (resourceJsonNode != null && !resourceJsonNode.isEmpty()) {
                        List<ResourceInfo> resourceList = JSONUtils.toList(param.get(""resourceList"").toString(), ResourceInfo.class);
                        List<Integer> resourceIds = resourceList.stream().map(ResourceInfo::getId).collect(Collectors.toList());
                        taskDefinitionLog.setResourceIds(StringUtils.join(resourceIds, Constants.COMMA));
                    } else {
                        taskDefinitionLog.setResourceIds(StringUtils.EMPTY);
                    }
                    if (TaskType.SUB_PROCESS.getDesc().equals(taskType)) {
                        JsonNode jsonNodeDefinitionId = param.get(""processDefinitionId"");
                        if (jsonNodeDefinitionId != null) {
                            param.put(""processDefinitionCode"", processDefinitionMap.get(jsonNodeDefinitionId.asInt()).getCode());
                            param.remove(""processDefinitionId"");
                        }
                    }
                    param.put(""conditionResult"", task.get(""conditionResult""));
                    param.put(""dependence"", task.get(""dependence""));
                    taskDefinitionLog.setTaskParams(JSONUtils.toJsonString(param));
                }
                TaskTimeoutParameter timeout = JSONUtils.parseObject(JSONUtils.toJsonString(task.get(""timeout"")), TaskTimeoutParameter.class);
                if (timeout != null) {
                    taskDefinitionLog.setTimeout(timeout.getInterval());
                    taskDefinitionLog.setTimeoutFlag(timeout.getEnable() ? TimeoutFlag.OPEN : TimeoutFlag.CLOSE);
                    taskDefinitionLog.setTimeoutNotifyStrategy(timeout.getStrategy());
                }
                String desc = task.get(""description"") != null ? task.get(""description"").asText() :
                    task.get(""desc"") != null ? task.get(""desc"").asText() : """";
                taskDefinitionLog.setDescription(desc);
                taskDefinitionLog.setFlag(Constants.FLOWNODE_RUN_FLAG_NORMAL.equals(task.get(""runFlag"").asText()) ? Flag.YES : Flag.NO);
                taskDefinitionLog.setTaskType(taskType);
                taskDefinitionLog.setFailRetryInterval(TaskType.SUB_PROCESS.getDesc().equals(taskType) ? 1 : task.get(""retryInterval"").asInt());
                taskDefinitionLog.setFailRetryTimes(TaskType.SUB_PROCESS.getDesc().equals(taskType) ? 0 : task.get(""maxRetryTimes"").asInt());
                taskDefinitionLog.setTaskPriority(JSONUtils.parseObject(JSONUtils.toJsonString(task.get(""taskInstancePriority"")), Priority.class));
                String name = task.get(""name"").asText();
                taskDefinitionLog.setName(name);
                taskDefinitionLog.setWorkerGroup(task.get(""workerGroup"") == null ? ""default"" : task.get(""workerGroup"").asText());
                long taskCode = CodeGenerateUtils.getInstance().genCode();
                taskDefinitionLog.setCode(taskCode);
                taskDefinitionLog.setVersion(Constants.VERSION_FIRST);
                taskDefinitionLog.setProjectCode(processDefinition.getProjectCode());
                taskDefinitionLog.setUserId(processDefinition.getUserId());
                taskDefinitionLog.setEnvironmentCode(-1);
                taskDefinitionLog.setDelayTime(0);
                taskDefinitionLog.setOperator(1);
                taskDefinitionLog.setOperateTime(now);
                taskDefinitionLog.setCreateTime(now);
                taskDefinitionLog.setUpdateTime(now);
                taskDefinitionLogList.add(taskDefinitionLog);
                taskIdCodeMap.put(task.get(""id"").asText(), taskCode);
                List<String> preTasks = JSONUtils.toList(task.get(""preTasks"").toString(), String.class);
                taskNamePreMap.put(name, preTasks);
                taskNameCodeMap.put(name, taskCode);
            }
            convertConditions(taskDefinitionLogList, taskNameCodeMap);
            taskDefinitionLogs.addAll(taskDefinitionLogList);
            processDefinition.setLocations(convertLocations(processDefinition.getLocations(), taskIdCodeMap));
            ProcessDefinitionLog processDefinitionLog = new ProcessDefinitionLog(processDefinition);
            processDefinitionLog.setOperator(1);
            processDefinitionLog.setOperateTime(now);
            processDefinitionLog.setUpdateTime(now);
            processDefinitionLogs.add(processDefinitionLog);
            handleProcessTaskRelation(taskNamePreMap, taskNameCodeMap, processDefinition, processTaskRelationLogs);
            processCodeTaskNameCodeMap.put(processDefinition.getCode(), taskNameCodeMap);
            processTaskMap.put(entry.getKey(), processCodeTaskNameCodeMap);
        }
    }
",1
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-dao/src/main/java/org/apache/dolphinscheduler/dao/entity/TaskInstance.java,org.apache.dolphinscheduler.dao.entity.TaskInstance.getDependency():org.apache.dolphinscheduler.common.task.dependent.DependentParameters,461,object `taskParamsMap` last assigned on line 460 could be null and is dereferenced at line 461.,"458: public DependentParameters getDependency() {
 459: if (this.dependency == null) {
 460: Map<String, Object> taskParamsMap = JSONUtils.parseObject(this.getTaskParams(), new TypeReference<Map<String, Object>>() {});
 461: this.dependency = JSONUtils.parseObject((String) taskParamsMap.get(Constants.DEPENDENCE), DependentParameters.class);
 462: }
 463: return this.dependency;","public DependentParameters getDependency() {
        if (this.dependency == null) {
            Map<String, Object> taskParamsMap = JSONUtils.parseObject(this.getTaskParams(), new TypeReference<Map<String, Object>>() {});
            this.dependency = JSONUtils.parseObject((String) taskParamsMap.get(Constants.DEPENDENCE), DependentParameters.class);
        }
        return this.dependency;
    }",1
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-dao/src/main/java/org/apache/dolphinscheduler/dao/entity/TaskInstance.java,org.apache.dolphinscheduler.dao.entity.TaskInstance.getSwitchDependency():org.apache.dolphinscheduler.common.task.switchtask.SwitchParameters,473,object `taskParamsMap` last assigned on line 472 could be null and is dereferenced at line 473.,"470: public SwitchParameters getSwitchDependency() {
 471: if (this.switchDependency == null) {
 472: Map<String, Object> taskParamsMap = JSONUtils.parseObject(this.getTaskParams(), new TypeReference<Map<String, Object>>() {});
 473: this.switchDependency = JSONUtils.parseObject((String) taskParamsMap.get(Constants.SWITCH_RESULT), SwitchParameters.class);
 474: }
 475: return this.switchDependency;","public SwitchParameters getSwitchDependency() {
        if (this.switchDependency == null) {
            Map<String, Object> taskParamsMap = JSONUtils.parseObject(this.getTaskParams(), new TypeReference<Map<String, Object>>() {});
            this.switchDependency = JSONUtils.parseObject((String) taskParamsMap.get(Constants.SWITCH_RESULT), SwitchParameters.class);
        }
        return this.switchDependency;
    }",1
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-dao/src/main/java/org/apache/dolphinscheduler/dao/entity/TaskInstance.java,org.apache.dolphinscheduler.dao.entity.TaskInstance.setSwitchDependency(org.apache.dolphinscheduler.common.task.switchtask.SwitchParameters):void,480,object `taskParamsMap` last assigned on line 479 could be null and is dereferenced at line 480.,"478: public void setSwitchDependency(SwitchParameters switchDependency) {
 479: Map<String, Object> taskParamsMap = JSONUtils.parseObject(this.getTaskParams(), new TypeReference<Map<String, Object>>() {});
 480: taskParamsMap.put(Constants.SWITCH_RESULT,JSONUtils.toJsonString(switchDependency));
 481: this.setTaskParams(JSONUtils.toJsonString(taskParamsMap));","public void setSwitchDependency(SwitchParameters switchDependency) {
        Map<String, Object> taskParamsMap = JSONUtils.parseObject(this.getTaskParams(), new TypeReference<Map<String, Object>>() {});
        taskParamsMap.put(Constants.SWITCH_RESULT,JSONUtils.toJsonString(switchDependency));
        this.setTaskParams(JSONUtils.toJsonString(taskParamsMap));
    }
",1
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-service/src/main/java/org/apache/dolphinscheduler/service/process/ProcessService.java,"org.apache.dolphinscheduler.service.process.ProcessService.recurseFindSubProcess(long,java.util.ArrayList):void",494,object `parameterJson` last assigned on line 493 could be null and is dereferenced at line 494.,https://github.com/apache/dolphinscheduler/blob/2.0.9-release/dolphinscheduler-service/src/main/java/org/apache/dolphinscheduler/service/process/ProcessService.java,"public void recurseFindSubProcess(long parentCode, List<Long> ids) {
        List<TaskDefinition> taskNodeList = this.getTaskNodeListByDefinition(parentCode);

        if (taskNodeList != null && !taskNodeList.isEmpty()) {

            for (TaskDefinition taskNode : taskNodeList) {
                String parameter = taskNode.getTaskParams();
                ObjectNode parameterJson = JSONUtils.parseObject(parameter);
                if (parameterJson.get(CMD_PARAM_SUB_PROCESS_DEFINE_CODE) != null) {
                    SubProcessParameters subProcessParam = JSONUtils.parseObject(parameter, SubProcessParameters.class);
                    ids.add(subProcessParam.getProcessDefinitionCode());
                    recurseFindSubProcess(subProcessParam.getProcessDefinitionCode(), ids);
                }
            }
        }
    }",0
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-service/src/main/java/org/apache/dolphinscheduler/service/process/ProcessService.java,"org.apache.dolphinscheduler.service.process.ProcessService.recurseFindSubProcess(long,java.util.ArrayList):void",496,object `subProcessParam` last assigned on line 495 could be null and is dereferenced at line 496.,https://github.com/apache/dolphinscheduler/blob/2.0.9-release/dolphinscheduler-service/src/main/java/org/apache/dolphinscheduler/service/process/ProcessService.java,"public void recurseFindSubProcess(long parentCode, List<Long> ids) {
        List<TaskDefinition> taskNodeList = this.getTaskNodeListByDefinition(parentCode);

        if (taskNodeList != null && !taskNodeList.isEmpty()) {

            for (TaskDefinition taskNode : taskNodeList) {
                String parameter = taskNode.getTaskParams();
                ObjectNode parameterJson = JSONUtils.parseObject(parameter);
                if (parameterJson.get(CMD_PARAM_SUB_PROCESS_DEFINE_CODE) != null) {
                    SubProcessParameters subProcessParam = JSONUtils.parseObject(parameter, SubProcessParameters.class);
                    ids.add(subProcessParam.getProcessDefinitionCode());
                    recurseFindSubProcess(subProcessParam.getProcessDefinitionCode(), ids);
                }
            }
        }
    }",1
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-api/src/main/java/org/apache/dolphinscheduler/api/service/impl/SchedulerServiceImpl.java,"org.apache.dolphinscheduler.api.service.impl.SchedulerServiceImpl.previewSchedule(org.apache.dolphinscheduler.dao.entity.User,java.lang.String):java.util.Map",550,object `scheduleParam` last assigned on line 547 could be null and is dereferenced at line 550.,"544: public Map<String, Object> previewSchedule(User loginUser, String schedule) {
 545: Map<String, Object> result = new HashMap<>();
 546: CronExpression cronExpression;
 547: ScheduleParam scheduleParam = JSONUtils.parseObject(schedule, ScheduleParam.class);
 548: Date now = new Date();
 549: 
 550: Date startTime = now.after(scheduleParam.getStartTime()) ? now : scheduleParam.getStartTime();
 551: Date endTime = scheduleParam.getEndTime();
 552: try {
 553: cronExpression = CronUtils.parse2CronExpression(scheduleParam.getCrontab());
 554: } catch (ParseException e) {
 555: logger.error(e.getMessage(), e);
 556: putMsg(result, Status.PARSE_TO_CRON_EXPRESSION_ERROR);
 557: return result;
 558: }
 559: List<Date> selfFireDateList = CronUtils.getSelfFireDateList(startTime, endTime, cronExpression, Constants.PREVIEW_SCHEDULE_EXECUTE_COUNT);
 560: result.put(Constants.DATA_LIST, selfFireDateList.stream().map(DateUtils::dateToString));
 561: putMsg(result, Status.SUCCESS);
 562: return result;","public Map<String, Object> previewSchedule(User loginUser, String schedule) {
        Map<String, Object> result = new HashMap<>();
        CronExpression cronExpression;
        ScheduleParam scheduleParam = JSONUtils.parseObject(schedule, ScheduleParam.class);
        Date now = new Date();

        Date startTime = now.after(scheduleParam.getStartTime()) ? now : scheduleParam.getStartTime();
        Date endTime = scheduleParam.getEndTime();
        try {
            cronExpression = CronUtils.parse2CronExpression(scheduleParam.getCrontab());
        } catch (ParseException e) {
            logger.error(e.getMessage(), e);
            putMsg(result, Status.PARSE_TO_CRON_EXPRESSION_ERROR);
            return result;
        }
        List<Date> selfFireDateList = CronUtils.getSelfFireDateList(startTime, endTime, cronExpression, Constants.PREVIEW_SCHEDULE_EXECUTE_COUNT);
        result.put(Constants.DATA_LIST, selfFireDateList.stream().map(DateUtils::dateToString));
        putMsg(result, Status.SUCCESS);
        return result;
    }",1
dolphinscheduler-2.0.9,NULL_DEREFERENCE,dolphinscheduler-dao/src/main/java/org/apache/dolphinscheduler/dao/upgrade/UpgradeDao.java,"org.apache.dolphinscheduler.dao.upgrade.UpgradeDao.convertConditions(java.util.ArrayList,java.util.HashMap):void",551,object `taskParams` last assigned on line 549 could be null and is dereferenced at line 551.,https://github.com/apache/dolphinscheduler/blob/2.0.9-release/dolphinscheduler-dao/src/main/java/org/apache/dolphinscheduler/dao/upgrade/UpgradeDao.java,"public void convertConditions(List<TaskDefinitionLog> taskDefinitionLogList, Map<String, Long> taskNameCodeMap) throws Exception {
        for (TaskDefinitionLog taskDefinitionLog : taskDefinitionLogList) {
            if (TaskType.CONDITIONS.getDesc().equals(taskDefinitionLog.getTaskType())) {
                ObjectMapper objectMapper = new ObjectMapper();
                ObjectNode taskParams = JSONUtils.parseObject(taskDefinitionLog.getTaskParams());
                // reset conditionResult
                ObjectNode conditionResult = (ObjectNode) taskParams.get(""conditionResult"");
                List<String> successNode = JSONUtils.toList(conditionResult.get(""successNode"").toString(), String.class);
                List<Long> nodeCode = new ArrayList<>();
                successNode.forEach(node -> nodeCode.add(taskNameCodeMap.get(node)));
                conditionResult.set(""successNode"", objectMapper.readTree(objectMapper.writeValueAsString(nodeCode)));
                List<String> failedNode = JSONUtils.toList(conditionResult.get(""failedNode"").toString(), String.class);
                nodeCode.clear();
                failedNode.forEach(node -> nodeCode.add(taskNameCodeMap.get(node)));
                conditionResult.set(""failedNode"", objectMapper.readTree(objectMapper.writeValueAsString(nodeCode)));
                // reset dependItemList
                ObjectNode dependence = (ObjectNode) taskParams.get(""dependence"");
                ArrayNode dependTaskList = JSONUtils.parseArray(JSONUtils.toJsonString(dependence.get(""dependTaskList"")));
                for (int i = 0; i < dependTaskList.size(); i++) {
                    ObjectNode dependTask = (ObjectNode) dependTaskList.path(i);
                    ArrayNode dependItemList = JSONUtils.parseArray(JSONUtils.toJsonString(dependTask.get(""dependItemList"")));
                    for (int j = 0; j < dependItemList.size(); j++) {
                        ObjectNode dependItem = (ObjectNode) dependItemList.path(j);
                        JsonNode depTasks = dependItem.get(""depTasks"");
                        dependItem.put(""depTaskCode"", taskNameCodeMap.get(depTasks.asText()));
                        dependItem.remove(""depTasks"");
                        dependItemList.set(j, dependItem);
                    }
                    dependTask.put(""dependItemList"", dependItemList);
                    dependTaskList.set(i, dependTask);
                }
                dependence.put(""dependTaskList"", dependTaskList);
                taskDefinitionLog.setTaskParams(JSONUtils.toJsonString(taskParams));
            }
        }
    }",1
